DATAFLOW,FREQ,REF_AREA,DATA_TYPE,PURCHASE_PRODUCTS,SOLD_PRODUCTS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_PURCHASE_PRODUCTS,NOTE_SOLD_PRODUCTS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INVEST,ALL,2021,110.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INVEST,ALL,2022,119.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,INVEST,ALL,2023,125.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2015,100,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2016,101.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2017,103.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2018,112.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2019,112.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2020,109.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2021,114.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2022,133.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,LUBRIS,ALL,2023,135.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2015,100,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2016,102.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2017,104.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2018,106.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2019,108,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2020,109.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2021,112.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2022,121.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MACHIAND,ALL,2023,128.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2015,100,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2016,100.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2017,101.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2018,101.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2019,102.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2020,103.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2021,104.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2022,107.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFBUILD,ALL,2023,111.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_3(1.0),A,IT,67,MAINTOFMAT,ALL,2015,100,,,,,,,,,,
